seed,mode,n,m,cyclomatic,cycle_load,crossing,crossing_density,C_norm_fdm,C_norm_fdm_loopy,penalty_factor,is_exact
Mg,CY1A,5,7,3,0.6,1,0.14285714285714285,0.2582639938968138,0.6456599847420346,2.5,True
Mg,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Mg,CY1A,7,8,2,0.2857142857142857,0,0.0,0.1969213468668759,0.371337396948966,1.885714285714286,True
Mg,CY1A,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Mg,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Mg,CY1A,7,7,1,0.14285714285714285,0,0.0,0.23419170196841693,0.3379051699830016,1.4428571428571428,True
Mg,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Mg,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Mg,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Mg,CY1A,5,7,3,0.6,0,0.0,0.2582639938968138,0.6456599847420346,2.5,True
Mg,CY1A,4,5,2,0.5,0,0.0,0.30624999999999997,0.643125,2.1,True
Mg,CY1A,8,10,3,0.375,1,0.1,0.173556230882127,0.39484042525683893,2.2750000000000004,True
Mg,CY1A,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Mg,CY1A,7,9,3,0.42857142857142855,1,0.1111111111111111,0.20408010800341625,0.4752151086365264,2.3285714285714283,True
Mg,CY1A,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Mg,CY1A,8,10,3,0.375,1,0.1,0.16892792604229287,0.3843110317462162,2.2749999999999995,True
Mg,CY1A,4,6,3,0.75,1,0.16666666666666666,0.30624999999999997,0.8115624999999999,2.65,True
Mg,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Mg,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Mg,CY1A,8,10,3,0.375,1,0.1,0.2098536728023885,0.47741710562543377,2.2749999999999995,True
Mg,CY1A,5,7,3,0.6,0,0.0,0.2582639938968138,0.6456599847420346,2.5,True
Mg,CY1A,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Mg,CY1A,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Mg,CY1A,4,6,3,0.75,1,0.16666666666666666,0.30624999999999997,0.8115624999999999,2.65,True
Mg,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Mg,CY1A,4,6,3,0.75,1,0.16666666666666666,0.30624999999999997,0.8115624999999999,2.65,True
Mg,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Mg,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Mg,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Mg,CY1A,8,10,3,0.375,0,0.0,0.173556230882127,0.39484042525683893,2.2750000000000004,True
Mg,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Mg,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Mg,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Mg,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Mg,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Mg,CY1A,7,9,3,0.42857142857142855,1,0.1111111111111111,0.2014357257727055,0.4690574757278713,2.3285714285714283,True
Mg,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Mg,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Mg,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Mg,CY1A,6,8,3,0.5,0,0.0,0.2590691757164943,0.6217660217195863,2.4,True
Mg,CY1A,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Mg,CY1A,4,6,3,0.75,1,0.16666666666666666,0.30624999999999997,0.8115624999999999,2.65,True
Mg,CY1A,6,7,2,0.3333333333333333,0,0.0,0.27643282751412024,0.5344367998606324,1.9333333333333331,True
Mg,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Mg,CY1A,8,10,3,0.375,1,0.1,0.2050730502068926,0.46654118922068066,2.275,True
Mg,CY1A,5,5,1,0.2,0,0.0,0.27938383802778455,0.4190757570416768,1.5,True
Mg,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Mg,CY1A,8,10,3,0.375,1,0.1,0.18705816453868995,0.4255573243255196,2.275,True
Mg,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Mg,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Mg,CY1A,4,5,2,0.5,0,0.0,0.33303300858899104,0.6993693180368812,2.1,True
Mg,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Mg,CY1A,7,8,2,0.2857142857142857,0,0.0,0.24324684666562052,0.458694053712313,1.8857142857142857,True
Mg,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Mg,CY1A,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Mg,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Mg,CY1A,8,10,3,0.375,0,0.0,0.1898129481592004,0.4318244570621809,2.275,True
Mg,CY1A,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Mg,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Mg,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Mg,CY1A,6,8,3,0.5,1,0.125,0.22012578859631673,0.5283018926311601,2.4,True
Mg,CY1A,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Mg,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Mg,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Mg,CY1A,4,6,3,0.75,1,0.16666666666666666,0.30624999999999997,0.8115624999999999,2.65,True
Mg,CY1A,4,6,3,0.75,1,0.16666666666666666,0.30624999999999997,0.8115624999999999,2.65,True
Mg,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Ca,CY1A,7,9,3,0.42857142857142855,0,0.0,0.21827009136813988,0.5082574984715256,2.328571428571428,True
Ca,CY1A,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Ca,CY1A,4,5,2,0.5,0,0.0,0.30624999999999997,0.643125,2.1,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,4,6,3,0.75,1,0.16666666666666666,0.30624999999999997,0.8115624999999999,2.65,True
Ca,CY1A,4,5,2,0.5,0,0.0,0.30624999999999997,0.643125,2.1,True
Ca,CY1A,6,8,3,0.5,1,0.125,0.240151358950162,0.5763632614803887,2.3999999999999995,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,4,6,3,0.75,1,0.16666666666666666,0.30624999999999997,0.8115624999999999,2.65,True
Ca,CY1A,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Ca,CY1A,8,10,3,0.375,0,0.0,0.19543069811217884,0.4446048382052069,2.2750000000000004,True
Ca,CY1A,8,10,3,0.375,0,0.0,0.17176869309137083,0.3907737767828687,2.2750000000000004,True
Ca,CY1A,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,8,8,1,0.125,0,0.0,0.20791381725597052,0.296277189589758,1.425,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,6,8,3,0.5,0,0.0,0.2237952478840668,0.5371085949217602,2.3999999999999995,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,4,6,3,0.75,1,0.16666666666666666,0.30624999999999997,0.8115624999999999,2.65,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,4,6,3,0.75,1,0.16666666666666666,0.30624999999999997,0.8115624999999999,2.65,True
Ca,CY1A,7,9,3,0.42857142857142855,1,0.1111111111111111,0.1969213468668759,0.45854542199001097,2.3285714285714283,True
Ca,CY1A,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,4,5,2,0.5,0,0.0,0.33303300858899104,0.6993693180368812,2.1,True
Ca,CY1A,8,10,3,0.375,1,0.1,0.1750017856687341,0.39812906239636997,2.2749999999999995,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,6,8,3,0.5,0,0.0,0.240151358950162,0.5763632614803887,2.3999999999999995,True
Ca,CY1A,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,5,7,3,0.6,1,0.14285714285714285,0.2582639938968138,0.6456599847420346,2.5,True
Ca,CY1A,5,7,3,0.6,0,0.0,0.27938383802778455,0.6984595950694614,2.5,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,4,6,3,0.75,1,0.16666666666666666,0.30624999999999997,0.8115624999999999,2.65,True
Ca,CY1A,4,6,3,0.75,1,0.16666666666666666,0.30624999999999997,0.8115624999999999,2.65,True
Ca,CY1A,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Ca,CY1A,8,10,3,0.375,1,0.1,0.18983514744259045,0.4318749604318932,2.275,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,5,7,3,0.6,0,0.0,0.24293250516799603,0.6073312629199901,2.5,True
Ca,CY1A,4,6,3,0.75,1,0.16666666666666666,0.30624999999999997,0.8115624999999999,2.65,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,5,7,3,0.6,1,0.14285714285714285,0.2582639938968138,0.6456599847420346,2.5,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,4,6,3,0.75,1,0.16666666666666666,0.30624999999999997,0.8115624999999999,2.65,True
Ca,CY1A,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,4,6,3,0.75,1,0.16666666666666666,0.30624999999999997,0.8115624999999999,2.65,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,4,5,2,0.5,0,0.0,0.30624999999999997,0.643125,2.1,True
Ca,CY1A,4,6,3,0.75,1,0.16666666666666666,0.30624999999999997,0.8115624999999999,2.65,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Ca,CY1A,8,10,3,0.375,1,0.1,0.18705816453868995,0.4255573243255196,2.275,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,5,7,3,0.6,0,0.0,0.2582639938968138,0.6456599847420346,2.5,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,4,6,3,0.75,1,0.16666666666666666,0.30624999999999997,0.8115624999999999,2.65,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,8,10,3,0.375,1,0.1,0.2249900578046398,0.5118523815055555,2.2749999999999995,True
Ca,CY1A,5,6,2,0.4,0,0.0,0.2582639938968138,0.5165279877936276,2.0,True
Ca,CY1A,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,5,7,3,0.6,1,0.14285714285714285,0.24293250516799603,0.6073312629199901,2.5,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,7,9,3,0.42857142857142855,1,0.1111111111111111,0.20408010800341625,0.4752151086365264,2.3285714285714283,True
Ca,CY1A,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Ca,CY1A,6,8,3,0.5,0,0.0,0.22012578859631673,0.5283018926311601,2.4,True
Ca,CY1A,7,8,2,0.2857142857142857,0,0.0,0.20804668134948237,0.3923165991161668,1.885714285714286,True
Ca,CY1A,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Ca,CY1A,8,10,3,0.375,1,0.1,0.18813068721314366,0.4279973134099018,2.275,True
Ca,CY1A,8,9,2,0.25,0,0.0,0.19265371520827837,0.356409373135315,1.85,True
Ca,CY1A,8,10,3,0.375,0,0.0,0.1750017856687341,0.39812906239636997,2.2749999999999995,True
Ca,CY1A,5,6,2,0.4,0,0.0,0.2735954826256316,0.5471909652512632,2.0,True
Ca,CY1A,8,10,3,0.375,0,0.0,0.1702671739202708,0.38735782066861607,2.275,True
Ca,CY1A,8,10,3,0.375,0,0.0,0.18152393520795354,0.4129669525980943,2.275,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Ca,CY1A,7,7,1,0.14285714285714285,0,0.0,0.19295477352080978,0.2784061732228827,1.4428571428571428,True
Ca,CY1A,8,10,3,0.375,0,0.0,0.219435473958481,0.4992157032555443,2.275,True
Ca,CY1A,8,10,3,0.375,1,0.1,0.17891507539226575,0.40703179651740456,2.275,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,8,10,3,0.375,1,0.1,0.17216101861965613,0.39166631735971774,2.2750000000000004,True
Ca,CY1A,6,6,1,0.16666666666666666,0,0.0,0.2540160931574089,0.3725569366308664,1.4666666666666668,True
Ca,CY1A,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Ca,CY1A,7,8,2,0.2857142857142857,0,0.0,0.19295477352080978,0.3638575729249555,1.8857142857142855,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,5,7,3,0.6,1,0.14285714285714285,0.2582639938968138,0.6456599847420346,2.5,True
Ca,CY1A,5,7,3,0.6,0,0.0,0.2582639938968138,0.6456599847420346,2.5,True
Ca,CY1A,7,9,3,0.42857142857142855,0,0.0,0.22214760268068068,0.5172865605278707,2.3285714285714283,True
Ca,CY1A,4,4,1,0.25,0,0.0,0.30624999999999997,0.47468749999999993,1.55,True
Ca,CY1A,8,10,3,0.375,1,0.1,0.219435473958481,0.4992157032555443,2.275,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Ca,CY1A,4,6,3,0.75,1,0.16666666666666666,0.30624999999999997,0.8115624999999999,2.65,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,7,9,3,0.42857142857142855,1,0.1111111111111111,0.20408010800341625,0.4752151086365264,2.3285714285714283,True
Ca,CY1A,4,5,2,0.5,0,0.0,0.33303300858899104,0.6993693180368812,2.1,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Ca,CY1A,8,9,2,0.25,0,0.0,0.19461577003808633,0.3600391745704597,1.8499999999999999,True
Ca,CY1A,4,5,2,0.5,0,0.0,0.30624999999999997,0.643125,2.1,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,4,6,3,0.75,1,0.16666666666666666,0.30624999999999997,0.8115624999999999,2.65,True
Ca,CY1A,7,8,2,0.2857142857142857,0,0.0,0.20408010800341625,0.38483677509215636,1.8857142857142857,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,4,6,3,0.75,1,0.16666666666666666,0.30624999999999997,0.8115624999999999,2.65,True
Ca,CY1A,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Ca,CY1A,4,6,3,0.75,1,0.16666666666666666,0.30624999999999997,0.8115624999999999,2.65,True
C,CY1A,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
C,CY1A,8,8,1,0.125,0,0.0,0.16419331429382958,0.23397547286870715,1.425,True
C,CY1A,7,9,3,0.42857142857142855,1,0.1111111111111111,0.18634381794403287,0.43391489035539077,2.3285714285714283,True
C,CY1A,6,8,3,0.5,0,0.0,0.21040657306748603,0.5049757753619665,2.4,True
C,CY1A,7,9,3,0.42857142857142855,1,0.1111111111111111,0.18384787243586434,0.4281029029577984,2.3285714285714287,True
C,CY1A,4,5,2,0.5,0,0.0,0.30624999999999997,0.643125,2.1,True
C,CY1A,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
C,CY1A,7,9,3,0.42857142857142855,1,0.1111111111111111,0.18384787243586434,0.4281029029577984,2.3285714285714287,True
C,CY1A,4,6,3,0.75,1,0.16666666666666666,0.30624999999999997,0.8115624999999999,2.65,True
C,CY1A,5,7,3,0.6,1,0.14285714285714285,0.24293250516799603,0.6073312629199901,2.5,True
C,CY1A,7,8,2,0.2857142857142857,0,0.0,0.18384787243586434,0.34668455945048704,1.8857142857142857,True
C,CY1A,7,9,3,0.42857142857142855,0,0.0,0.21827009136813988,0.5082574984715256,2.328571428571428,True
C,CY1A,8,10,3,0.375,0,0.0,0.16703408134290754,0.38000253505511467,2.275,True
C,CY1A,7,9,3,0.42857142857142855,1,0.1111111111111111,0.23657164597605662,0.5508739756299603,2.3285714285714283,True
C,CY1A,5,7,3,0.6,0,0.0,0.24293250516799603,0.6073312629199901,2.5,True
C,CY1A,6,6,1,0.16666666666666666,0,0.0,0.2237952478840668,0.32823303022996464,1.4666666666666668,True
